# dataset=entso_e_eic_directory
# created_at=2026-08-13T01:15:13Z
# source=https://eepublicdownloads.blob.core.windows.net/cio-lio/xml/allocated-eic-codes.xml
# source_sha256=b53840e8e377b11d12c63241a6a06e68ee36c221897930dae97c0c6ff1903a98
# record_count=76256
# active_record_count=72916
# inactive_record_count=3340
eic_code	status
18WCELAYA-123-EV	active
18WCELC01-1234-Y	active
18WCELI-123456-0	active
18WCELIS-1234-AZ	active
18WCELSA1-1234-6	active
18WCELVI-1234--H	active
18WCEMOS-12345-5	active
18WCEMRINQ-12--B	active
18WCENAR-12345-W	active
18WCENER2-123-DO	active
18WCENTC01-12-2H	active
18WCENTCP3-12-4L	active
18WCENTVP3-12-30	active
18WCEPEDA-1234-3	active
18WCEPUE-12345-1	active
18WCER1-12345-AT	active
18WCERAMIC-123-V	active
18WCERANO2-12-DS	active
18WCERANOR-12-D1	active
18WCERCAL--12-EK	active
18WCERCEDA-123-Q	active
18WCERCEDO-123-2	active
18WCERES1-1234-T	active
18WCERES2-1234-L	active
18WCERRAD1-123-C	active
18WCERRO-1234-EI	active
18WCERROB-1234-3	active
18WCERRODURANEO6	active
18WCERROS-1234-F	active
18WCESILLA-12--P	active
18WCESPAF1-123-5	active
18WCESPARE-123-3	active
18WCESPASP-123-T	active
18WCESURENERGIAG	active
18WCETAB-1234-DQ	active
18WCETAC01-123-O	active
18WCETACU-123-DK	active
18WCFAB-12345-AU	active
18WCFR1-12345-AH	active
18WCFR2-12345-A7	active
18WCFR3-12345-AY	active
18WCGCEASA-123-Q	active
18WCGDESNA-123-4	active
18WCGRISEL-12-E9	active
18WCGRVO-12345-3	active
18WCH-GRAUS----X	active
18WCH-RIALB-1--D	active
18WCH-RIALB-2--9	active
18WCHABLA-1234-G	active
18WCHAMBON-12-EI	active
18WCHAMERA-123-2	active
18WCHANTAD-12-ES	active
18WCHAPARR-123-0	active
18WCHASOL-1234-R	active
18WCHASOL2-123-U	active
18WCHAVIA-1234-S	active
18WCHBARCO-123-G	active
18WCHBUBAL-123-Y	active
18WCHCABO-1234-J	active
18WCHCADOS-123-7	active
18WCHCANAS-123-T	active
18WCHCASTR-123-O	active
18WCHCC01-1234-N	active
18WCHCLOT-1234-B	active
18WCHCOC01-123-Z	active
18WCHDORNA-123-C	active
18WCHERC01-123-K	active
18WCHETXL4-123-T	active
18WCHFRAGO-123-Y	active
18WCHGALLU-123-C	active
18WCHGARES-123-S	active
18WCHIERRO-12-EK	active
18WCHIL-12345-A3	active
18WCHIPB-12345-8	active
18WCHIPG-12345-0	active
18WCHIR-12345-AH	active
18WCHJALON-123-4	active
18WCHMERZA-123-S	active
18WCHMOLIN-123-R	active
18WCHN1-12345-A0	active
18WCHN2-12345-AR	active
18WCHOLATE-123-Z	active
18WCHOMBA-1234-R	active
18WCHORRAL-12--B	active
18WCHORRBA-123-V	active
18WCHOVA-12345-2	active
18WCHPONTE-123-P	active
18WCHRAMAL-123-X	active
18WCHRDEVA-123-L	active
18WCHSARDO-123-6	active
18WCHTAMBR-123-Z	active
18WCHTAMCA-123-Z	active
18WCHU1-12345-AY	active
18WCHU2-12345-AO	active
18WCHU3-12345-AE	active
18WCHVILLA-123-I	active
18WCHVN-12345-AP	active
18WCHVN-123456-Q	active
18WCHZAIDA-123-Y	active
18WCIERVES-12-A7	active
18WCIERZO1-12-EZ	active
18WCIERZO2-12-ES	active
18WCIJ1-12345-AW	active
18WCIJ2-12345-AM	active
18WCIJ3-12345-AC	active
18WCIJ4-12345-A2	active
18WCILCOR-123-0J	active
18WCILCOR-123-DU	active
18WCIM1-12345--L	active
18WCINCA-12345-6	active
18WCINSEIR-12-EI	active
18WCIPRIAN-12-EP	active
18WCIR1-12345-AI	active
18WCIR2-12345-A8	active
18WCIRSC01-123-3	active
18WCISENER-123-Z	active
18WCJAC-12345-A9	active
18WCJVIL-12345-6	active
18WCLARES-123-E8	active
18WCLARIAN-123-O	active
18WCLD1-12345-AP	active
18WCLD2-12345-AF	active
18WCLIDC01-123-V	active
18WCLJ1-12345-AX	active
18WCLJ2-12345-AN	active
18WCLL1-12345-AB	active
18WCLL2-12345-A1	active
18WCLM1-12345-A0	active
18WCLM2-12345-AR	active
18WCLUBNASANTAOA	active
18WCLUJAN-1234-X	active
18WCMESA-12345-8	active
18WCMILLAS-12--8	active
18WCMILLAS-123-X	active
18WCMONTOU-123-8	active
18WCMORENO-123-5	active
18WCMOTRIL-12-DO	active
18WCMR1-12345-A7	active
18WCMR2-12345-AY	active
18WCMR3-12345-AO	active
18WCMR4-12345-AE	active
18WCND1-12345-A1	active
18WCNDRCP3-12-46	active
18WCNDRVP3-12-3M	active
18WCNEGRID-123-S	active
18WCNEVERA-123-I	active
18WCNL1-12345-AO	active
18WCNL2-12345-AE	active
18WCNL3-12345-A4	active
18WCNM1-12345-AD	active
18WCNM2-12345-A3	active
18WCNT1-12345-AA	active
18WCNT2-12345-A0	active
18WCNTLC01-123-S	active
18WCO21-12345--L	active
18WCO22-12345-AQ	active
18WCOALC01-123-3	active
18WCOBANE-1234-T	active
18WCOBLC01-123-T	active
18WCODES01-123-7	active
18WCODES02-123-0	active
18WCOECC01-123-C	active
18WCOELC01-123-X	active
18WCOF1-12345-0O	active
18WCOF1-12345-B2	active
18WCOG75RQ-12-0I	active
18WCOG75RQ-12-DT	active
18WCOGBIO2-123-6	active
18WCOGEC01-123-7	active
18WCOGEN2-1234-U	active
18WCOGMON-1234-W	active
18WCOGNAV-123-DY	active
18WCOGOLL2-123-L	active
18WCOGOPEL-123-J	active
18WCOGPAST-123-D	active
18WCOGPLA-123-0Z	active
18WCOGPLA-123-D9	active
18WCOL4-12345-02	active
18WCOL4-12345-CF	active
18WCOLASEM-123-X	active
18WCOLCC01-123-9	active
18WCOLIV-12345-3	active
18WCOLLAD-1234-8	active
18WCOLLADA-123-T	active
18WCOLLADE-12-EK	active
18WCOLLADO-123-5	active
18WCOLMEII-123-Z	active
18WCOLOME1-123-K	active
18WCOLOME2-123-D	active
18WCOM4-12345-0S	active
18WCOM4-12345-D2	active
18WCOM5-12345-0I	active
18WCOM5-12345-DT	active
18WCOMEGTG-12--O	active
18WCOMEGTG-123-C	active
18WCOMES-1234-EA	active
18WCON1-12345-AR	active
18WCON1B-12345-Z	active
18WCON2-12345-AH	active
18WCON2B-12345-P	active
18WCON3-12345-A7	active
18WCON3B-12345-F	active
18WCONEC01-123-4	active
18WCONESA2-123-W	active
18WCONESAI-123-V	active
18WCONFI-12345-H	active
18WCONJU-12345-H	active
18WCONUEVO-12-ES	active
18WCOOSUR-1234-K	active
18WCOPLA-1234-DY	active
18WCOPOC01-123-U	active
18WCOR1-12345-AK	active
18WCOR2-12345-AA	active
18WCOR3-12345-A0	active
18WCORCO-12345-N	active
18WCORDI-12345-U	active
18WCORDUENTEBIOH	active
18WCOREYSA-123-U	active
18WCORISCA-12-E6	active
18WCORME3-123-EZ	active
18WCORONI2-123-H	active
18WCORPC01-123-Z	active
18WCORTADO-123-7	active
18WCORTES-1234-2	active
18WCORUXEI-123-9	active
18WCORZAN-123-E3	active
18WCOSCOJA-12-EZ	active
18WCOSEMA1-123-1	active
18WCOTALSA-12-D1	active
18WCOTASA-123-DR	active
18WCOTERA-1234-9	active
18WCOTEREJ-123-9	active
18WCOTORRA-123-G	active
18WCOUTO-12345-5	active
18WCOVAPED-123-D	active
18WCOVISA-1234-C	active
18WCOVISLANSL012	active
18WCPALO-1234-EM	active
18WCPANISS-123-M	active
18WCPD0-12345-AO	active
18WCPD1-12345-AE	active
18WCPD2-12345-A4	active
18WCPD3-12345-AV	active
18WCPD4-12345-AL	active
18WCPELAOS-123-S	active
18WCPGLASS-12-DW	active
18WCPRROSO-12-EA	active
18WCPUNTA-123-EB	active
18WCRADO-12345-G	active
18WCREPSOL-12-DK	active
18WCREVOL-123-E3	active
18WCRION-12345-C	active
18WCRMC01-123--U	active
18WCRT1-12345--L	active
18WCRT2-12345-AQ	active
18WCRT3-12345-AG	active
18WCRUCES-1234-T	active
18WCRUZ1-1234-EU	active
18WCRUZ2-1234-EL	active
18WCRUZCAR-123-B	active
18WCSD1-12345-AF	active
18WCSD2-12345-A5	active
18WCSL1-12345-A1	active
18WCSL2-12345-AS	active
18WCSMONTE-123-0	active
18WCSMP-12345--V	active
18WCSMP-123456-A	active
18WCTFRIO-123-E1	active
18WCTGN1-1234-0C	active
18WCTGN1-1234-CP	active
18WCTGN2-1234-03	active
18WCTGN2-1234-CG	active
18WCTGN3-1234-0V	active
18WCTGN3-1234-C7	active
18WCTJ1-12345-AB	active
18WCTJ2-12345-A1	active
18WCTJ3-12345-AS	active
18WCTJ4-12345-AI	active
18WCTJON1-123-06	active
18WCTJON1-123-CJ	active
18WCTJON2-123-0Z	active
18WCTJON2-123-CB	active
18WCTJON3--1234S	active
18WCTJON3-1234-E	active
18WCTL1-12345-AQ	active
18WCTL2-12345-AG	active
18WCTN3-12345-04	active
18WCTN3TG1-12-CI	active
18WCTN3TG2-12-CB	active
18WCTN3TV-123-C2	active
18WCTN4-123456-C	active
18WCTN4TG1-123-M	active
18WCTN4TG2-123-F	active
18WCTN4TV-1234-3	active
18WCTNU-12345-0U	active
18WCTNUTG1-12-C7	active
18WCTNUTG2-12-C0	active
18WCTNUTV-123-CS	active
18WCTNUX-1234--N	active
18WCTO1-12345-AU	active
18WCTO2-12345-AK	active
18WCTR1-12345-AY	active
18WCTR2-12345-AO	active
18WCTUDELA-123-Z	active
18WCUADRO-1234-7	active
18WCUARTE-123-DR	active
18WCUCAYO-1234-Q	active
18WCUE1-12345-AH	active
18WCUE2-12345-A7	active
18WCUERDA-123-E9	active
18WCUESTA-123-E3	active
18WCUEZA-12345-R	active
18WCUNCC01-123-Q	active
18WCUNEMSA-12--B	active
18WCUPAC01-123-O	active
18WCUPBC01-123-E	active
18WCURISCA-123-Q	active
18WCURRAS-123-E8	active
18WCVICEN-123-ER	active
18WCVICENA-12-E8	active
18WCVIEJO1-123-G	active
18WCVIEJO2-123-9	active
18WCYDAC01-123-Y	active
18WCYEC01-1234-J	active
18WCZFVC01-123-C	active
18WDAL1-12345-AJ	active
18WDAL2-12345-A9	active
18WDALOBA-123-EM	active
18WDCESC01-123-K	active
18WDEDEREC-123-8	active
18WDEFERII-123-N	active
18WDEFIB-12345-N	active
18WDEGOLLA-123-Z	active
18WDEHEII-1234-6	active
18WDEHESIC-123-Y	active
18WDEHESII-123-T	active
18WDELILLO-123-G	active
18WDERMONT-123-H	active
18WDERSC-12345-4	active
18WDETIC01-12-2B	active
18WDETISA1-12-DO	active
18WDEVA-12345-EM	active
18WDEVESA-123-A4	active
18WDIL1-12345-AY	active
18WDIL2-12345-AO	active
18WDISPC01-123-9	active
18WDJIMENA-123-K	active
18WDJUNCAL-123-Y	active
18WDLAMC01-123-G	active
18WDOI1-12345-AW	active
18WDOI2-12345-AM	active
18WDOI3-12345-AC	active
18WDOLAUNO-123-R	active
18WDOLTRES-123-J	active
18WDOMENO-1234-Y	active
18WDOSPUEB-123-0	active
18WDOVILAN-12-EB	active
18WDOWCHEM-123-F	active
18WDPDETIC-123-B	active
18WDREAC01-123-K	active
18WDREUC01-123-5	active
18WDRKFC01-123-F	active
18WDTABLAR-123-K	active
18WDUEB-12345-0Z	active
18WDUENA-1234-EB	active
18WDUER-12345-0N	active
18WDUFECP3-123-F	active
18WDUFEVP3-123-T	active
18WDUQ1-12345-AK	active
18WDUR1-12345-A9	active
18WDUR2-12345--L	active
18WEABARA-1234-J	active
18WEADRAG-123-1H	active
18WEAEREG-123-17	active
18WEALAND-1234-W	active
18WEALBC01-123-D	active
18WEALDEG-1234-M	active
18WEALENT-1234-C	active
18WEALFOZ-1234-J	active
18WEALTAN-1234-R	active
18WEALTIPL-123-V	active
18WEAM0C01-123-1	active
18WEAMC01-1234-8	active
18WEARNO-12345-I	active
18WEASCOY-1234-H	active
18WEBAT-123456-L	active
18WEBE1-12345-AY	active
18WEBE2-12345-AO	active
18WEBE3-12345-AE	active
18WEBECERR-123-M	active
18WEBECOSA-12-1E	active
18WEBENSE-123-EA	active
18WEBENSEI-12--2	active
18WEBIACA1-123-1	active
18WEBIERZO-123-K	active
18WEBLCO01-12-20	active
18WEBLL-123456-H	active
18WEBO1-12345-AZ	active
18WEBO2-12345-AP	active
18WEBRA-12345-06	active
18WEBRACC1-123-Y	active
18WEBRACC2-123-R	active
18WEBRERZ-123-0B	active
18WEBRFEN-123-0T	active
18WEBRUJUL-12-1D	active
18WEBRULL-1234-4	active
18WEBSISG-123-1R	active
18WEBURGE-123--6	active
18WEBVVIL-1234-E	active
18WECA1-12345-AT	active
18WECA2-12345-AJ	active
18WECARBA-1234-H	active
18WECAROG-123-1B	active
18WECARRG-123-1L	active
18WECASTI-1234-3	active
18WECASTRE-123-Z	active
18WECATAL-1234-T	active
18WECATC01-123-4	active
18WECATC01UF---V	active
18WECATER-1234-J	active
18WECAZC01-12-2O	active
18WECEASA-1234-R	active
18WECEC01-123-27	active
18WECEGRG-123-1D	active
18WECENDER-123-D	active
18WECERRA-1234-E	active
18WECHAGUE-12-ES	active
18WECHO-12345-AI	active
18WECHO-123456-J	active
18WECIERZO-123-8	active
18WECINSG-123-11	active
18WECKER-SA----T	active
18WECLICA-1234-E	active
18WECNDC01-123-L	active
18WECO1-123456-O	active
18WECO2-123456-E	active
18WECOEC01-123-0	active
18WECOESP-123-D3	active
18WECOIB-12345-9	active
18WECOMED3-123-6	active
18WECOMES-123-1C	active
18WECONC01-123-L	active
18WECOPAR-1234-F	active
18WECOVENT-12-E6	active
18WECRADO-1234-I	active
18WECSCCA1-123-7	active
18WECSTRIO-123-W	active
18WECT2-123456-X	active
18WECT2TG1-123-6	active
18WECT2TG2-12--B	active
18WECT2TG3-123-T	active
18WECT2TG4-123-M	active
18WECT2TV--12341	active
18WECT2X-12345-R	active
18WECT3-123456-N	active
18WECT3TG1-123-X	active
18WECT3TG2-123-Q	active
18WECT3TV1-123-O	active
18WECURRAG-12-1A	active
18WECYLEO-1234-7	active
18WECYRREX-123-T	active
18WEDANTG-123-1V	active
18WEDEDU-1234--4	active
18WEDEHES-1234-1	active
18WEDENR-1234-11	active
18WEDEPON-1234-J	active
18WEDERNA-123-1C	active
18WEDEVAG-123-14	active
18WEDFAC01-123-G	active
18WEDFSC01-123-L	active
18WEDFTCP3-12-4L	active
18WEDFTVP3-12-30	active
18WEE21C01-123-F	active
18WEE21CEB-123-I	active
18WEEBAJOZ-12--B	active
18WEEDONQ-1234-D	active
18WEEECAT-1234-U	active
18WEEEFI1-1234-4	active
18WEEGPE-12345-D	active
18WEEGPE03-123-X	active
18WEEGPEL-1234-H	active
18WEEGPEM-1234-9	active
18WEEGPEV-1234-B	active
18WEEHORN-1234-V	active
18WEELANA-1234-8	active
18WEELEZU-1234-X	active
18WEELRI-1234-1R	active
18WEEM20-12345-7	active
18WEENC01-123-2W	active
18WEENGAG-123-16	active
18WEENGAS-1234-A	active
18WEENRES-1234-C	active
18WEENRO-12345-B	active
18WEENRO2-1234-J	active
18WEEO200-1234-9	active
18WEEOLPI-123--K	active
18WEEOMAR-1234-L	active
18WEEPESLO-123-A	active
18WEEPLLG-123-1K	active
18WEERUYA-1234-D	active
18WEESBGG-123-1L	active
18WEESCEP-1234-K	active
18WEESQUI-1234-E	active
18WEEWING-123-1T	active
18WEEXXICE-123-1	active
18WEFATARE-123-C	active
18WEFDETIC-123-7	active
18WEFEAERI-123-K	active
18WEFECYR-1234-3	active
18WEFEGED-1234-X	active
18WEFEGLE-123--E	active
18WEFERSA-123--L	active
18WEFGASN-1234-D	active
18WEFGAVE-1234-L	active
18WEFGC01-123-2N	active
18WEFGNRA-1234-X	active
18WEFGVDO-1234-4	active
18WEFHCENE-123-R	active
18WEFIBGES-123-J	active
18WEFNEXU-1234-H	active
18WEFWMARK-123-K	active
18WEGALC01-12--B	active
18WEGEAMG-123-1X	active
18WEGEDC01-12-24	active
18WEGEDCP3-123-6	active
18WEGEDVP3-123-K	active
18WEGEFG-12345-J	active
18WEGENC01-123-9	active
18WEGLEC01-12-2S	active
18WEGLECP3-12-4W	active
18WEGLEVP3-12-3B	active
18WEGLEX-12345-L	active
18WEGRAIA-1234-0	active
18WEGREEN-1234-3	active
18WEGU1-12345-AK	active
18WEGU2-12345-AA	active
18WEGUADI-1234-M	active
18WEGVENTO-123-C	active
18WEGVREN-1234-E	active
18WEHIBGES-123-W	active
18WEHINOJ-1234-G	active
18WEIRIXO-1234-J	active
18WEITOB-12345-7	active
18WEITOC-12345-Z	active
18WELALAMOEOLIC8	active
18WELALC01-123-D	active
18WELAVC01-123-O	active
18WELBOGA-1234-V	active
18WELCAC01-12-2X	active
18WELCIEGO-123-A	active
18WELCNC01-123-8	active
18WELCOC01-123-Z	active
18WELCONJURO-12D	active
18WELEC01-1234-1	active
18WELECTROROUTEP	active
18WELGALLO-123-H	active
18WELGEA-1234-EQ	active
18WELGURKI-12-EH	active
18WELILLO-1234-C	active
18WELODOS-1234-4	active
18WELP1-12345-AF	active
18WELP2-12345-A5	active
18WELPINO--12--K	active
18WELPOC01-123-3	active
18WELPOZO-1234-1	active
18WELPUEYO-123-A	active
18WELRASO-1234-Y	active
18WELURC01-123-T	active
18WELV2C01-123-9	active
18WELVAC01-123-3	active
18WEMAGAZ-1234-1	active
18WEMARME-1234-P	active
18WEMASAEG-123-S	active
18WEMASC01-123-5	active
18WEMB1-12345-A9	active
18WEMB2-12345--L	active
18WEMDAC01-123-4	active
18WEMDAUG-1234-0	active
18WEMEDI-1234-10	active
18WEMELC01-123-V	active
18WEMESC01-123-Z	active
18WEMILIAN-123-W	active
18WEMIRASI-123-9	active
18WEMOARG-123-1S	active
18WEMOCI-1234-1B	active
18WEMONTE-1234-X	active
18WEMONTOU-12-1R	active
18WEMORELL-12-0Q	active
18WEMORELL-12-D0	active
18WEMORI-1234-19	active
18WEMORPER-12-0F	active
18WEMORPER-12-DQ	active
18WEMORRA-1234-6	active
18WEMTORR-1234-U	active
18WENABAR-123--7	active
18WENABAR-1234-T	active
18WENAGASA-123-T	active
18WENARC01-123-3	active
18WENC1-12345-AN	active
18WENC2-12345-AD	active
18WENCEPON-12-D2	active
18WENCINED-123-Z	active
18WENCRISA-12-DV	active
18WENCUC01-12-2V	active
18WENDA-12345-AX	active
18WENDE01-123-2E	active
18WENDEC04-12-47	active
18WENDGCP3-12-4G	active
18WENDGVP3-12-3W	active
18WENDKCP3-123-B	active
18WENDKVP3-123-P	active
18WENDPRB-123-0T	active
18WENECOLECTIVAK	active
18WENEKC01-123-T	active
18WENERAL-123-D8	active
18WENERGYSTROMXC	active
18WENERGYTRADERY	active
18WENERPOR-123-N	active
18WENERS3-1234-3	active
18WENERS5-1234-O	active
18WENEVILL-123-1	active
18WENGCOMERCIALQ	active
18WENGUC01-123-I	active
18WENIX-12345--T	active
18WENOUTA-1234-K	active
18WENP1-12345-AS	active
18WENP2-12345-AI	active
18WENRPC01-123-L	active
18WENSAC01-123-C	active
18WENTRED-123-EH	active
18WEOITAV-123--S	active
18WEONUC01-1234U	active
18WEOP2C01-12--E	active
18WEORTIV-1234-R	active
18WEOUROL-1234-3	active
18WEPALOM-1234-4	active
18WEPARAMO-123-U	active
18WEPBUIO-1234-F	active
18WEPEAFG-123-1P	active
18WEPEBAN-1234-U	active
18WEPECATA-123-U	active
18WEPECOTE-123-O	active
18WEPEDRE-123--I	active
18WEPEEXXI-123-B	active
18WEPEGLE-1234-R	active
18WEPEONUR-12--B	active
18WEPEPUR-1234-B	active
18WEPEVIG-123-1A	active
18WEPFV1-12345-N	active
18WEPFV2-12345-E	active
18WEPGNSUR-123-G	active
18WEPHCCUR-123-0	active
18WEPIBCUR-12--B	active
18WEPICASA-123-V	active
18WEPLUC01-123-D	active
18WEPLUSENERGIA0	active
18WEPOZAL-1234-T	active
18WEPPJAR-123-1U	active
18WEPPOZA-1234-S	active
18WEPROGA-1234-T	active
18WEPROTO-1234-M	active
18WEPRSC01-12-2A	active
18WEPSANTO-123-E	active
18WEPT1-12345-AY	active
18WEPT2-12345-AO	active
18WEPUEYO-123--M	active
18WEPUJAL-1234-C	active
18WERADELP-123-0	active
18WERALTA-1234-V	active
18WERARSAM-12-DC	active
18WEREGPE-1234-4	active
18WEREGPEM-123-F	active
18WERESMA-1234-H	active
18WEREVALD-123-7	active
18WERI1-12345-AK	active
18WERI2-12345-AA	active
18WEROUVP3-123-F	active
18WERRADO2-123-Q	active
18WERUBIG-123-1A	active
18WERUNAG--12-1K	active
18WESAC01-1234-Z	active
18WESC6-12345-07	active
18WESC6TG1-12-CL	active
18WESC6TG2-12-CE	active
18WESC6TV-123-C5	active
18WESCALON-12-EG	active
18WESCAMBR-123-R	active
18WESCAND-1234-Q	active
18WESCANDE-12--V	active
18WESCANDO-123-N	active
18WESCARF-123-A4	active
18WESCCC1-123-0T	active
18WESCCC1-123-C5	active
18WESCCC1X--1--D	active
18WESCCC2-123-0L	active
18WESCCC2-123-CY	active
18WESCCC2X-12--S	active
18WESCCC3-123-0D	active
18WESCCC3-123-CQ	active
18WESCCC3X-12--K	active
18WESCEPAR-123-5	active
18WESCUCHA-12-E7	active
18WESCURRI-12-EW	active
18WESE-123456-EG	active
18WESEOUR-1234-M	active
18WESERC01-12-2G	active
18WESIAGUA-12-1R	active
18WESIAM-1234--U	active
18WESIBAN-1234-O	active
18WESIEMIN-123-4	active
18WESJOAN-1234-V	active
18WESL1-12345-AC	active
18WESL2-12345-A2	active
18WESL3-12345-AT	active
18WESLA-12345--I	active
18WESLA-123456-Y	active
18WESNEL-12345-0	active
18WESOMERSA-1-11	active
18WESP1-12345-A5	active
18WESPARTA-12--B	active
18WESPERAN-123-K	active
18WESPINA-1234-C	active
18WESPINO-1234-B	active
18WESQUILE-123-G	active
18WESQUITE-12-1Y	active
18WEST1-12345-AZ	active
18WEST2-12345-AP	active
18WEST21-12345-C	active
18WEST3-12345-AF	active
18WEST4-12345-A5	active
18WEST5-12345-AW	active
18WEST6-12345-AM	active
18WESTELLE-12-DQ	active
18WESVAGG-123-1F	active
18WETARIFA-12-1Z	active
18WETASA-1234-1U	active
18WETFAGUI-123-L	active
18WETFARAV-123-S	active
18WETFCOSC-123-O	active
18WETFSARG-123-7	active
18WETO1-12345-A4	active
18WETO1-123456-5	active
18WETR1-12345-A8	active
18WETR2-12345-AZ	active
18WETR3-12345-AP	active
18WETSANTO-123-3	active
18WETUROM-1234-9	active
18WEUEUZA-1234-T	active
18WEUGENI1-12--B	active
18WEUGENI2-123-T	active
18WEUJARAL-123-5	active
18WEULALIA-12-A3	active
18WEULAYAL-123-V	active
18WEUM1-12345-AE	active
18WEUM2-12345-A4	active
18WEUNION-1234-8	active
18WEUNTAL-1234-3	active
18WEUNZUE-1234-4	active
18WEUROATO-123-G	active
18WEUROH-12345-G	active
18WEUROPAC-123-6	active
18WEUW3VIL-123-H	active
18WEVALBU-1234-M	active
18WEVALCAI-123-R	active
18WEVALDI-1234-Q	active
18WEVDMOG-123-1M	active
18WEVECIA-1234-H	active
18WEVESTA-1234-H	active
18WEVILLAN-12-1G	active
18WEVREN-12345-D	active
18WEWIESRB-123-P	active
18WEXPAL-12345-W	active
18WEXPORTESFRWCH	active
18WEXTRAGO-123-W	active
18WEXTRES2-123-H	active
18WEXTRESO-123-B	active
18WEXTRSOL-123-C	active
18WEXVEDA-1234-G	active
18WEXVESTA-123-9	active
18WEYDETIC-123-1	active
18WEYECYGC-123-I	active
18WEYECYLG-123-O	active
18WEYECYPA-123-Y	active
18WEYECYTF-123-4	active
18WEYEEXXI-123-E	active
18WEYEFG-12345-P	active
18WEYEGLE-1234-U	active
18WEYEONUR-123-2	active
18WEYGAC01-123-C	active
18WEYGESTE-123-N	active
18WEYGNSUR-123-J	active
18WEYHCCUR-123-3	active
18WEYIBCUR-123-2	active
18WEYNEXGC-123-J	active
18WEYNEXU-1234-B	active
18WEYPC01-123-2T	active
18WEYWMARK-123-E	active
18WF1CEG-12345-X	active
18WFAAVYC-1234-O	active
18WFACOR-12345-M	active
18WFALADR-123-EJ	active
18WFALGEVA-123-S	active
18WFARELO-123-ED	active
18WFARMHIS-123-1	active
18WFARRAP1-12--B	active
18WFARRATGES---V	active
18WFASSENE-123-F	active
18WFASSEST-123-I	active
18WFASSLOG-123-4	active
18WFBACK-12345-U	active
18WFBESOS-123-DL	active
18WFCANAVE-123-Q	active
18WFCASTJA-123-3	active
18WFCONV61-123-B	active
18WFCORONI-123-1	active
18WFDAGRIN-123-9	active
18WFDERSC-1234-1	active
18WFDESENE-123-M	active
18WFDREUA-1234-N	active
18WFEBLCO1-123-T	active
18WFEBLCO2-123-M	active
18WFEBLCO3-123-F	active
18WFECC01-1234-K	active
18WFECOEX1-123-9	active
18WFECOEX2-123-2	active
18WFECOEX3-123-W	active
18WFEDAC04-123-T	active
18WFEGPE-12345-0	active
18WFEGPE2-1234-8	active
18WFEIRACO-12-DE	active
18WFEIXAI-123--E	active
18WFEIXAII-12--D	active
18WFEIXOS-123-E0	active
18WFELORCA-123-9	active
18WFEMCC01-123-5	active
18WFENERSO-123-9	active
18WFENIEENERGIAA	active
18WFERNAND-123-Y	active
18WFERREIR-123-B	active
18WFERRERI-123-2	active
18WFERROA1-123-J	active
18WFERTIB1-123-8	active
18WFERVEZA-12-AI	active
18WFESLAR1-123-L	active
18WFFADFW-1234-7	active
18WFFATFW-1234-W	active
18WFFDETIC-123-V	active
18WFFEBLCO-123-C	active
18WFFNEXU-1234-4	active
18WFFRSPRA-123-B	active
18WFFWMARK-123-7	active
18WFGEFG-12345-6	active
18WFHEPAT1-123-9	active
18WFHEPAT2-123-2	active
18WFIBRAC-123-DC	active
18WFINFREN-123-X	active
18WFINIEN-1234-7	active
18WFINSASA-12-DJ	active
18WFIOUCO-123-EJ	active
18WFJUNCAL-123-8	active
18WFLIX-12345-AI	active
18WFLO1-12345-AD	active
18WFLO2-12345-A3	active
18WFLO3-12345-AU	active
18WFLOGROS-123-9	active
18WFLX1-12345-AP	active
18WFLX2-12345-AF	active
18WFLX3-12345-A5	active
18WFLX4-12345-AW	active
18WFMFEN-12345-I	active
18WFMONTFV-123-Y	active
18WFOLCH-12345-2	active
18WFOLCH2-1234-A	active
18WFOLMFW-1234-L	active
18WFONSAG-123-EN	active
18WFONTAN1-12-A9	active
18WFONTAN2-12-A2	active
18WFONTAN3-12-AW	active
18WFONTE-12345-M	active
18WFONTEAV-123-P	active
18WFONZ-123456-J	active
18WFOPPI-12345-4	active
18WFORCADA-12-EX	active
18WFOREL-1234-DI	active
18WFORESTA-123-0	active
18WFORGELO-12-EH	active
18WFORQUE2-123-1	active
18WFORQUES-123-4	active
18WFORTC01-123-U	active
18WFOXC01-1234-2	active
18WFPADRON-123-W	active
18WFPEEXXI-123-Z	active
18WFPEONUR-123-N	active
18WFPGNRA-123--Q	active
18WFPGNRA-1234-B	active
18WFPGNSUR-123-3	active
18WFPHCCUR-123-O	active
18WFPIBCUR-123-N	active
18WFPIEDRA-123-G	active
18WFPLUJAN-12--B	active
18WFRAILA-123--O	active
18WFREGP3-1234-5	active
18WFREPP1-1234-5	active
18WFREPP2-1234-Y	active
18WFRI1-12345-A7	active
18WFRI2-12345-AY	active
18WFRIGNOR-123-9	active
18WFRIMAN-1234-O	active
18WFRTS1-12345-A	active
18WFRV1-12345-AC	active
18WFSALADA-123-Q	active
18WFSANTA-1234-N	active
18WFSARIUM-123-7	active
18WFSCASTU-123-H	active
18WFSEALRI-123-A	active
18WFSERXXI-12--T	active
18WFSNEXFV-123-R	active
18WFSPARRA-123-2	active
18WFTALARR-123-5	active
18WFTERC01-123-M	active
18WFTFAPRO-123-K	active
18WFTNEXU-1234-L	active
18WFTOVEC-1234-7	active
